cvegeo,entidad,municipio,aguinaldo,vacaciones,servicio_medico,incap_sueldo,sar_afore,credito_vivienda,utilidades,p_aguinaldo,p_vacaciones,p_servicio_medico,p_incap_sueldo,p_sar_afore,p_credito_vivienda,p_utilidades
30052,Veracruz de Ignacio de la Llave,Cuichapa,0.491,0.404,0.458,0.369,0.385,0.316,0.283,1,1,1,1,1,1,1
30053,Veracruz de Ignacio de la Llave,Cuitláhuac,0.338,0.206,0.23,0.171,0.18,0.162,0.164,1,1,1,1,1,1,1
30054,Veracruz de Ignacio de la Llave,Chacaltianguis,0.277,0.184,0.233,0.181,0.174,0.138,0.114,1,1,1,1,1,1,1
30055,Veracruz de Ignacio de la Llave,Chalma,0.34,0.217,0.204,0.19,0.157,0.142,0.094,1,1,1,1,1,1,0
30056,Veracruz de Ignacio de la Llave,Chiconamel,0.357,0.226,0.194,0.178,0.158,0.125,0.116,1,1,1,1,0,0,0
30057,Veracruz de Ignacio de la Llave,Chiconquiaco,0.084,0.047,0.049,0.033,0.03,0.02,0.02,1,0,0,0,0,0,0
30058,Veracruz de Ignacio de la Llave,Chicontepec,0.251,0.213,0.204,0.171,0.142,0.114,0.068,1,1,1,1,1,1,1
30059,Veracruz de Ignacio de la Llave,Chinameca,0.507,0.355,0.404,0.324,0.339,0.268,0.264,1,1,1,1,1,1,1
30060,Veracruz de Ignacio de la Llave,Chinampa de Gorostiza,0.307,0.173,0.169,0.147,0.149,0.106,0.092,1,1,1,1,1,1,1
30061,Veracruz de Ignacio de la Llave,Las Choapas,0.368,0.257,0.271,0.226,0.225,0.198,0.171,1,1,1,1,1,1,1
30062,Veracruz de Ignacio de la Llave,Chocamán,0.326,0.276,0.276,0.251,0.234,0.208,0.232,1,1,1,1,1,1,1
30063,Veracruz de Ignacio de la Llave,Chontla,0.216,0.105,0.094,0.092,0.053,0.025,0.023,1,1,1,1,1,0,0
30064,Veracruz de Ignacio de la Llave,Chumatlán,0.12,0.093,0.105,0.09,0.08,0.073,0.059,0,0,0,0,0,0,0
30065,Veracruz de Ignacio de la Llave,Emiliano Zapata,0.672,0.583,0.564,0.51,0.461,0.404,0.296,1,1,1,1,1,1,1
30066,Veracruz de Ignacio de la Llave,Espinal,0.149,0.107,0.118,0.087,0.077,0.06,0.044,1,1,1,1,1,1,1
30067,Veracruz de Ignacio de la Llave,Filomeno Mata,0.056,0.038,0.055,0.018,0.023,0.008,0.008,1,0,0,0,0,0,0
30068,Veracruz de Ignacio de la Llave,Fortín,0.602,0.535,0.537,0.492,0.467,0.444,0.385,1,1,1,1,1,1,1
30069,Veracruz de Ignacio de la Llave,Gutiérrez Zamora,0.372,0.271,0.265,0.235,0.206,0.175,0.124,1,1,1,1,1,1,1
30070,Veracruz de Ignacio de la Llave,Hidalgotitlán,0.143,0.067,0.068,0.056,0.044,0.028,0.028,1,1,1,1,1,0,0
30071,Veracruz de Ignacio de la Llave,Huatusco,0.383,0.238,0.214,0.193,0.162,0.138,0.109,1,1,1,1,1,1,1
30072,Veracruz de Ignacio de la Llave,Huayacocotla,0.184,0.131,0.126,0.106,0.077,0.067,0.049,1,1,1,1,1,1,1
30073,Veracruz de Ignacio de la Llave,Hueyapan de Ocampo,0.286,0.226,0.251,0.199,0.206,0.174,0.166,1,1,1,1,1,1,1
30074,Veracruz de Ignacio de la Llave,Huiloapan de Cuauhtémoc,0.502,0.43,0.476,0.385,0.388,0.375,0.282,1,1,1,1,1,1,1
30075,Veracruz de Ignacio de la Llave,Ignacio de la Llave,0.238,0.152,0.133,0.128,0.124,0.099,0.07,1,1,1,1,1,1,1
30076,Veracruz de Ignacio de la Llave,Ilamatlán,0.091,0.067,0.07,0.053,0.047,0.04,0.014,1,0,1,0,0,0,0
30077,Veracruz de Ignacio de la Llave,Isla,0.404,0.213,0.219,0.185,0.185,0.162,0.119,1,1,1,1,1,1,1
30078,Veracruz de Ignacio de la Llave,Ixcatepec,0.196,0.125,0.129,0.124,0.071,0.045,0.031,1,1,1,1,1,0,0
30079,Veracruz de Ignacio de la Llave,Ixhuacán de los Reyes,0.178,0.057,0.056,0.039,0.039,0.016,0.018,1,1,1,0,0,0,0
30080,Veracruz de Ignacio de la Llave,Ixhuatlán del Café,0.152,0.104,0.102,0.082,0.078,0.047,0.058,1,1,1,1,1,1,1
30081,Veracruz de Ignacio de la Llave,Ixhuatlancillo,0.513,0.451,0.457,0.408,0.411,0.402,0.293,1,1,1,1,1,1,1
30082,Veracruz de Ignacio de la Llave,Ixhuatlán del Sureste,0.644,0.513,0.54,0.46,0.459,0.366,0.4,1,1,1,1,1,1,1
30083,Veracruz de Ignacio de la Llave,Ixhuatlán de Madero,0.183,0.126,0.124,0.094,0.09,0.078,0.043,1,1,1,1,1,0,1
30084,Veracruz de Ignacio de la Llave,Ixmatlahuacan,0.312,0.169,0.182,0.142,0.13,0.119,0.11,1,1,1,1,1,1,1
30085,Veracruz de Ignacio de la Llave,Ixtaczoquitlán,0.529,0.467,0.51,0.412,0.424,0.384,0.379,1,1,1,1,1,1,1
30086,Veracruz de Ignacio de la Llave,Jalacingo,0.197,0.081,0.082,0.059,0.064,0.043,0.043,1,1,1,1,1,1,1
30087,Veracruz de Ignacio de la Llave,Xalapa,0.685,0.609,0.587,0.531,0.452,0.386,0.283,1,1,1,1,1,1,1
30088,Veracruz de Ignacio de la Llave,Jalcomulco,0.302,0.149,0.147,0.123,0.113,0.065,0.074,1,1,1,1,1,1,1
30089,Veracruz de Ignacio de la Llave,Jáltipan,0.548,0.419,0.455,0.346,0.339,0.305,0.25,1,1,1,1,1,1,1
30090,Veracruz de Ignacio de la Llave,Jamapa,0.537,0.434,0.437,0.396,0.388,0.374,0.361,1,1,1,1,1,1,1
30091,Veracruz de Ignacio de la Llave,Jesús Carranza,0.298,0.128,0.114,0.105,0.081,0.064,0.042,1,1,1,1,1,1,1
30092,Veracruz de Ignacio de la Llave,Xico,0.376,0.259,0.242,0.207,0.173,0.135,0.121,1,1,1,1,1,1,1
30093,Veracruz de Ignacio de la Llave,Jilotepec,0.446,0.307,0.311,0.27,0.23,0.191,0.16,1,1,1,1,1,1,1
30094,Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,0.29,0.116,0.118,0.093,0.095,0.084,0.059,1,1,1,1,1,1,1
30095,Veracruz de Ignacio de la Llave,Juchique de Ferrer,0.149,0.103,0.107,0.084,0.064,0.05,0.027,1,1,1,1,1,0,0
30096,Veracruz de Ignacio de la Llave,Landero y Coss,0.229,0.104,0.062,0.059,0.031,0.028,0.024,0,0,0,0,0,0,0
30097,Veracruz de Ignacio de la Llave,Lerdo de Tejada,0.616,0.542,0.564,0.52,0.504,0.484,0.396,1,1,1,1,1,1,1
30098,Veracruz de Ignacio de la Llave,Magdalena,0.204,0.11,0.13,0.079,0.102,0.024,0.034,1,1,1,0,0,0,0
30099,Veracruz de Ignacio de la Llave,Maltrata,0.29,0.224,0.234,0.19,0.195,0.17,0.183,1,1,1,1,1,1,1
30100,Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano,0.538,0.428,0.462,0.416,0.406,0.382,0.364,1,1,1,1,1,1,1
30101,Veracruz de Ignacio de la Llave,Mariano Escobedo,0.407,0.368,0.382,0.344,0.342,0.335,0.278,1,1,1,1,1,1,1
30102,Veracruz de Ignacio de la Llave,Martínez de la Torre,0.421,0.329,0.344,0.29,0.29,0.268,0.215,1,1,1,1,1,1,1
30103,Veracruz de Ignacio de la Llave,Mecatlán,0.079,0.051,0.073,0.041,0.038,0.026,0.013,1,0,0,0,0,0,0
30104,Veracruz de Ignacio de la Llave,Mecayapan,0.268,0.171,0.209,0.127,0.133,0.087,0.049,1,1,1,1,1,1,0
30105,Veracruz de Ignacio de la Llave,Medellín de Bravo,0.731,0.662,0.677,0.623,0.638,0.625,0.542,1,1,1,1,1,1,1
30106,Veracruz de Ignacio de la Llave,Miahuatlán,0.19,0.114,0.043,0.035,0.02,0.011,0.022,1,0,0,0,0,0,0
30107,Veracruz de Ignacio de la Llave,Las Minas,0.177,0.108,0.121,0.08,0.072,0.064,0.064,0,0,0,0,0,0,0
30108,Veracruz de Ignacio de la Llave,Minatitlán,0.588,0.514,0.537,0.476,0.467,0.433,0.413,1,1,1,1,1,1,1
30109,Veracruz de Ignacio de la Llave,Misantla,0.32,0.24,0.228,0.196,0.183,0.158,0.11,1,1,1,1,1,1,1
30110,Veracruz de Ignacio de la Llave,Mixtla de Altamirano,0.035,0.016,0.024,0.007,0.032,0.003,0.004,1,0,0,0,0,0,0
30111,Veracruz de Ignacio de la Llave,Moloacán,0.541,0.405,0.436,0.344,0.348,0.278,0.309,1,1,1,1,1,1,1
30112,Veracruz de Ignacio de la Llave,Naolinco,0.426,0.269,0.256,0.224,0.185,0.147,0.113,1,1,1,1,1,1,1
30113,Veracruz de Ignacio de la Llave,Naranjal,0.372,0.273,0.282,0.257,0.225,0.169,0.176,1,1,1,1,1,1,1
30114,Veracruz de Ignacio de la Llave,Nautla,0.349,0.228,0.214,0.21,0.189,0.169,0.099,1,1,1,1,1,1,1
30115,Veracruz de Ignacio de la Llave,Nogales,0.528,0.441,0.466,0.388,0.395,0.361,0.281,1,1,1,1,1,1,1
30116,Veracruz de Ignacio de la Llave,Oluta,0.447,0.317,0.313,0.282,0.281,0.262,0.226,1,1,1,1,1,1,1
30117,Veracruz de Ignacio de la Llave,Omealca,0.23,0.182,0.203,0.122,0.13,0.098,0.094,1,1,1,1,1,1,1
30118,Veracruz de Ignacio de la Llave,Orizaba,0.733,0.69,0.685,0.639,0.619,0.593,0.441,1,1,1,1,1,1,1
30119,Veracruz de Ignacio de la Llave,Otatitlán,0.363,0.218,0.197,0.174,0.156,0.134,0.067,1,1,1,1,1,1,1
30120,Veracruz de Ignacio de la Llave,Oteapan,0.48,0.32,0.349,0.291,0.291,0.258,0.246,1,1,1,1,1,1,1
30121,Veracruz de Ignacio de la Llave,Ozuluama de Mascareñas,0.351,0.165,0.136,0.121,0.088,0.064,0.057,1,1,1,1,1,1,1
30122,Veracruz de Ignacio de la Llave,Pajapan,0.224,0.119,0.118,0.098,0.071,0.063,0.063,1,1,1,1,1,1,1
30123,Veracruz de Ignacio de la Llave,Pánuco,0.545,0.4,0.45,0.349,0.341,0.28,0.264,1,1,1,1,1,1,1
30124,Veracruz de Ignacio de la Llave,Papantla,0.325,0.255,0.249,0.197,0.201,0.162,0.138,1,1,1,1,1,1,1
30125,Veracruz de Ignacio de la Llave,Paso del Macho,0.285,0.228,0.261,0.198,0.218,0.185,0.192,1,1,1,1,1,1,1
30126,Veracruz de Ignacio de la Llave,Paso de Ovejas,0.533,0.454,0.504,0.437,0.426,0.391,0.366,1,1,1,1,1,1,1
30127,Veracruz de Ignacio de la Llave,La Perla,0.049,0.024,0.02,0.013,0.014,0.013,0.013,1,1,1,0,0,0,0
30128,Veracruz de Ignacio de la Llave,Perote,0.421,0.284,0.27,0.237,0.234,0.212,0.187,1,1,1,1,1,1,1
30129,Veracruz de Ignacio de la Llave,Platón Sánchez,0.345,0.228,0.214,0.16,0.112,0.083,0.061,1,1,1,1,1,1,1
30130,Veracruz de Ignacio de la Llave,Playa Vicente,0.25,0.144,0.125,0.104,0.101,0.078,0.062,1,1,1,1,1,1,1
30131,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,0.615,0.541,0.534,0.469,0.456,0.413,0.367,1,1,1,1,1,1,1
30132,Veracruz de Ignacio de la Llave,Las Vigas de Ramírez,0.301,0.184,0.182,0.152,0.152,0.11,0.12,1,1,1,1,1,1,1
30133,Veracruz de Ignacio de la Llave,Pueblo Viejo,0.601,0.49,0.493,0.452,0.441,0.425,0.398,1,1,1,1,1,1,1
30134,Veracruz de Ignacio de la Llave,Puente Nacional,0.459,0.367,0.394,0.341,0.338,0.317,0.273,1,1,1,1,1,1,1
30135,Veracruz de Ignacio de la Llave,Rafael Delgado,0.381,0.323,0.325,0.303,0.295,0.273,0.232,1,1,1,1,1,0,1
30136,Veracruz de Ignacio de la Llave,Rafael Lucio,0.415,0.282,0.264,0.228,0.206,0.193,0.156,1,1,1,1,1,1,1
30137,Veracruz de Ignacio de la Llave,Los Reyes,0.093,0.05,0.056,0.042,0.033,0.013,0.01,0,0,0,0,0,0,0
30138,Veracruz de Ignacio de la Llave,Río Blanco,0.698,0.626,0.636,0.58,0.569,0.555,0.377,1,1,1,1,1,1,1
30139,Veracruz de Ignacio de la Llave,Saltabarranca,0.382,0.305,0.342,0.28,0.275,0.239,0.273,1,1,1,1,1,1,1
30140,Veracruz de Ignacio de la Llave,San Andrés Tenejapan,0.275,0.136,0.136,0.101,0.098,0.074,0.081,1,1,1,1,1,0,1
30141,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,0.423,0.331,0.329,0.253,0.253,0.22,0.146,1,1,1,1,1,1,1
30142,Veracruz de Ignacio de la Llave,San Juan Evangelista,0.206,0.082,0.091,0.067,0.065,0.052,0.045,1,1,1,1,1,1,1
30143,Veracruz de Ignacio de la Llave,Santiago Tuxtla,0.313,0.216,0.245,0.189,0.191,0.151,0.117,1,1,1,1,1,1,1
30144,Veracruz de Ignacio de la Llave,Sayula de Alemán,0.322,0.174,0.18,0.134,0.134,0.115,0.104,1,1,1,1,1,1,1
30145,Veracruz de Ignacio de la Llave,Soconusco,0.499,0.357,0.362,0.317,0.307,0.278,0.225,1,1,1,1,1,1,1
30146,Veracruz de Ignacio de la Llave,Sochiapa,0.15,0.064,0.071,0.056,0.038,0.018,0.02,1,0,0,0,0,0,0
30147,Veracruz de Ignacio de la Llave,Soledad Atzompa,0.047,0.028,0.041,0.02,0.02,0.013,0.01,1,0,1,0,0,0,0
30148,Veracruz de Ignacio de la Llave,Soledad de Doblado,0.38,0.284,0.302,0.247,0.248,0.242,0.242,1,1,1,1,1,1,1
30149,Veracruz de Ignacio de la Llave,Soteapan,0.169,0.118,0.155,0.094,0.098,0.053,0.039,1,1,1,1,1,1,1
30150,Veracruz de Ignacio de la Llave,Tamalín,0.287,0.131,0.133,0.122,0.098,0.057,0.06,1,1,1,1,1,0,0
30151,Veracruz de Ignacio de la Llave,Tamiahua,0.312,0.206,0.217,0.16,0.154,0.101,0.09,1,1,1,1,1,1,1
30152,Veracruz de Ignacio de la Llave,Tampico Alto,0.401,0.193,0.211,0.157,0.165,0.146,0.108,1,1,1,1,1,1,1
30153,Veracruz de Ignacio de la Llave,Tancoco,0.269,0.173,0.159,0.131,0.104,0.093,0.095,1,1,1,1,0,0,0
30154,Veracruz de Ignacio de la Llave,Tantima,0.266,0.081,0.086,0.07,0.045,0.03,0.032,1,1,1,1,1,0,0
30155,Veracruz de Ignacio de la Llave,Tantoyuca,0.342,0.254,0.236,0.185,0.151,0.12,0.074,1,1,1,1,1,1,1
30156,Veracruz de Ignacio de la Llave,Tatatila,0.182,0.08,0.095,0.048,0.065,0.03,0.042,1,0,1,0,0,0,0
30157,Veracruz de Ignacio de la Llave,Castillo de Teayo,0.137,0.102,0.111,0.089,0.078,0.063,0.03,1,1,1,1,1,1,1
30158,Veracruz de Ignacio de la Llave,Tecolutla,0.173,0.107,0.109,0.086,0.083,0.054,0.057,1,1,1,1,1,1,1
30159,Veracruz de Ignacio de la Llave,Tehuipango,0.072,0.023,0.198,0.008,0.085,0.006,0.005,0,0,0,0,0,0,0
30160,Veracruz de Ignacio de la Llave,Álamo Temapache,0.22,0.179,0.181,0.145,0.148,0.119,0.118,1,1,1,1,1,1,1
30161,Veracruz de Ignacio de la Llave,Tempoal,0.342,0.203,0.187,0.16,0.142,0.113,0.073,1,1,1,1,1,1,1
30162,Veracruz de Ignacio de la Llave,Tenampa,0.058,0.027,0.013,0.011,0.012,0.003,0.007,1,0,0,0,0,0,0
30163,Veracruz de Ignacio de la Llave,Tenochtitlán,0.186,0.113,0.086,0.056,0.044,0.035,0.028,1,1,0,0,0,0,0
30164,Veracruz de Ignacio de la Llave,Teocelo,0.463,0.296,0.257,0.221,0.166,0.115,0.082,1,1,1,1,1,1,1
30165,Veracruz de Ignacio de la Llave,Tepatlaxco,0.194,0.093,0.09,0.051,0.035,0.021,0.026,1,1,1,1,0,0,0
30166,Veracruz de Ignacio de la Llave,Tepetlán,0.142,0.08,0.069,0.067,0.041,0.027,0.032,1,1,1,0,1,0,0
30167,Veracruz de Ignacio de la Llave,Tepetzintla,0.17,0.134,0.13,0.104,0.091,0.064,0.044,1,1,1,1,1,1,1
30168,Veracruz de Ignacio de la Llave,Tequila,0.145,0.105,0.12,0.086,0.093,0.058,0.038,1,1,1,1,1,0,0
30169,Veracruz de Ignacio de la Llave,José Azueta,0.293,0.169,0.184,0.149,0.146,0.126,0.092,1,1,1,1,1,1,1
30170,Veracruz de Ignacio de la Llave,Texcatepec,0.088,0.048,0.053,0.033,0.033,0.025,0.013,0,0,0,0,0,0,0
30171,Veracruz de Ignacio de la Llave,Texhuacán,0.133,0.104,0.124,0.087,0.064,0.055,0.02,0,0,0,0,0,0,0
30172,Veracruz de Ignacio de la Llave,Texistepec,0.282,0.167,0.19,0.143,0.137,0.11,0.088,1,1,1,1,1,1,1
30173,Veracruz de Ignacio de la Llave,Tezonapa,0.215,0.166,0.177,0.137,0.153,0.129,0.069,1,1,1,1,1,1,1
30174,Veracruz de Ignacio de la Llave,Tierra Blanca,0.482,0.4,0.412,0.355,0.366,0.352,0.307,1,1,1,1,1,1,1
30175,Veracruz de Ignacio de la Llave,Tihuatlán,0.375,0.289,0.301,0.256,0.249,0.224,0.19,1,1,1,1,1,1,1
30176,Veracruz de Ignacio de la Llave,Tlacojalpan,0.185,0.097,0.139,0.079,0.076,0.04,0.056,1,1,1,1,1,0,0
30177,Veracruz de Ignacio de la Llave,Tlacolulan,0.236,0.146,0.155,0.121,0.095,0.075,0.047,1,1,1,1,1,1,0
30178,Veracruz de Ignacio de la Llave,Tlacotalpan,0.464,0.306,0.301,0.231,0.174,0.139,0.127,1,1,1,1,1,1,1
30179,Veracruz de Ignacio de la Llave,Tlacotepec de Mejía,0.186,0.131,0.127,0.108,0.096,0.039,0.083,1,0,1,1,1,0,0
30180,Veracruz de Ignacio de la Llave,Tlachichilco,0.157,0.112,0.104,0.073,0.054,0.036,0.025,1,1,1,1,0,0,0
30181,Veracruz de Ignacio de la Llave,Tlalixcoyan,0.374,0.251,0.246,0.206,0.204,0.178,0.166,1,1,1,1,1,1,1
30182,Veracruz de Ignacio de la Llave,Tlalnelhuayocan,0.41,0.319,0.308,0.269,0.246,0.221,0.155,1,1,1,1,1,1,1
30183,Veracruz de Ignacio de la Llave,Tlapacoyan,0.238,0.145,0.14,0.116,0.109,0.087,0.082,1,1,1,1,1,1,1
30184,Veracruz de Ignacio de la Llave,Tlaquilpa,0.065,0.032,0.046,0.02,0.024,0.007,0.019,0,0,0,0,0,0,0
30185,Veracruz de Ignacio de la Llave,Tlilapan,0.381,0.28,0.312,0.26,0.241,0.194,0.152,1,0,0,0,0,0,0
30186,Veracruz de Ignacio de la Llave,Tomatlán,0.271,0.19,0.177,0.154,0.143,0.114,0.116,1,1,1,1,1,1,1
30187,Veracruz de Ignacio de la Llave,Tonayán,0.118,0.043,0.046,0.032,0.031,0.022,0.025,0,0,0,0,0,0,0
30188,Veracruz de Ignacio de la Llave,Totutla,0.166,0.092,0.084,0.067,0.061,0.033,0.032,1,1,1,0,0,0,0
30189,Veracruz de Ignacio de la Llave,Tuxpan,0.598,0.517,0.55,0.462,0.452,0.44,0.352,1,1,1,1,1,1,1
30190,Veracruz de Ignacio de la Llave,Tuxtilla,0.239,0.153,0.188,0.142,0.167,0.13,0.062,1,1,1,1,1,1,0
30191,Veracruz de Ignacio de la Llave,Ursulo Galván,0.495,0.423,0.468,0.386,0.405,0.344,0.309,1,1,1,1,1,1,1
30192,Veracruz de Ignacio de la Llave,Vega de Alatorre,0.345,0.219,0.216,0.17,0.141,0.117,0.129,1,1,1,1,1,1,1
30193,Veracruz de Ignacio de la Llave,Veracruz,0.753,0.698,0.709,0.663,0.667,0.658,0.519,1,1,1,1,1,1,1
30194,Veracruz de Ignacio de la Llave,Villa Aldama,0.262,0.108,0.11,0.091,0.083,0.07,0.058,1,1,1,1,0,0,0
30195,Veracruz de Ignacio de la Llave,Xoxocotla,0.071,0.027,0.039,0.021,0.021,0.01,0.014,1,0,0,0,0,0,0
30196,Veracruz de Ignacio de la Llave,Yanga,0.378,0.262,0.287,0.196,0.195,0.166,0.153,1,1,1,1,1,1,1
30197,Veracruz de Ignacio de la Llave,Yecuatla,0.175,0.113,0.093,0.087,0.047,0.04,0.035,1,1,1,1,1,0,0
30198,Veracruz de Ignacio de la Llave,Zacualpan,0.149,0.103,0.082,0.065,0.049,0.036,0.046,0,0,0,0,0,0,0
30199,Veracruz de Ignacio de la Llave,Zaragoza,0.345,0.206,0.206,0.161,0.172,0.14,0.136,1,1,1,1,1,1,1
30200,Veracruz de Ignacio de la Llave,Zentla,0.098,0.046,0.055,0.046,0.039,0.021,0.025,1,1,1,1,0,0,0
30201,Veracruz de Ignacio de la Llave,Zongolica,0.187,0.156,0.165,0.141,0.12,0.088,0.043,1,1,1,1,1,0,0
30202,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,0.116,0.064,0.054,0.033,0.03,0.033,0.014,1,0,0,0,0,0,0
30203,Veracruz de Ignacio de la Llave,Zozocolco de Hidalgo,0.153,0.123,0.112,0.095,0.074,0.056,0.027,1,1,0,0,0,0,0
30204,Veracruz de Ignacio de la Llave,Agua Dulce,0.645,0.537,0.56,0.488,0.464,0.381,0.423,1,1,1,1,1,1,1
30205,Veracruz de Ignacio de la Llave,El Higo,0.46,0.333,0.445,0.312,0.294,0.221,0.236,1,1,1,1,1,1,1
30206,Veracruz de Ignacio de la Llave,Nanchital de Lázaro Cárdenas del Río,0.761,0.702,0.716,0.654,0.634,0.606,0.571,1,1,1,1,1,1,1
30207,Veracruz de Ignacio de la Llave,Tres Valles,0.421,0.342,0.379,0.317,0.319,0.28,0.244,1,1,1,1,1,1,1
30208,Veracruz de Ignacio de la Llave,Carlos A. Carrillo,0.672,0.613,0.641,0.587,0.594,0.567,0.535,1,1,1,1,1,1,1
30209,Veracruz de Ignacio de la Llave,Tatahuicapan de Juárez,0.268,0.175,0.198,0.141,0.145,0.104,0.06,1,1,1,1,1,1,1
30210,Veracruz de Ignacio de la Llave,Uxpanapa,0.134,0.089,0.075,0.067,0.058,0.039,0.022,1,1,1,1,1,1,0
30211,Veracruz de Ignacio de la Llave,San Rafael,0.322,0.215,0.22,0.191,0.186,0.164,0.152,1,1,1,1,1,1,1
30212,Veracruz de Ignacio de la Llave,Santiago Sochiapan,0.076,0.04,0.052,0.034,0.03,0.013,0.013,1,0,0,0,0,0,0
31001,Yucatán,Abalá,0.554,0.303,0.279,0.214,0.234,0.182,0.166,1,1,1,1,1,1,1
31002,Yucatán,Acanceh,0.746,0.586,0.582,0.535,0.519,0.501,0.487,1,1,1,1,1,1,1
31003,Yucatán,Akil,0.37,0.204,0.187,0.162,0.15,0.118,0.082,1,1,1,1,1,1,1
31004,Yucatán,Baca,0.766,0.616,0.621,0.58,0.531,0.521,0.465,1,1,1,1,1,1,1
31005,Yucatán,Bokobá,0.698,0.342,0.363,0.239,0.211,0.206,0.186,1,1,1,1,1,1,1
31006,Yucatán,Buctzotz,0.354,0.138,0.141,0.116,0.101,0.094,0.072,1,1,1,1,1,1,1
31007,Yucatán,Cacalchén,0.714,0.546,0.544,0.388,0.408,0.386,0.374,1,1,1,1,1,1,1
31008,Yucatán,Calotmul,0.423,0.238,0.212,0.168,0.142,0.116,0.12,1,1,1,1,1,1,1
31009,Yucatán,Cansahcab,0.687,0.459,0.455,0.391,0.313,0.298,0.261,1,1,1,1,1,1,1
31010,Yucatán,Cantamayec,0.421,0.161,0.112,0.057,0.1,0.044,0.049,1,1,1,0,0,0,0
31011,Yucatán,Celestún,0.409,0.08,0.046,0.044,0.041,0.036,0.033,1,1,1,1,1,1,1
31012,Yucatán,Cenotillo,0.292,0.16,0.118,0.131,0.091,0.082,0.067,1,1,1,1,1,1,1
31013,Yucatán,Conkal,0.754,0.66,0.613,0.588,0.562,0.556,0.513,1,1,1,1,1,1,1
31014,Yucatán,Cuncunul,0.496,0.336,0.353,0.328,0.226,0.226,0.239,1,1,1,1,1,1,0
31015,Yucatán,Cuzamá,0.679,0.403,0.403,0.35,0.338,0.299,0.3,1,1,1,1,1,1,1
31016,Yucatán,Chacsinkín,0.41,0.117,0.105,0.081,0.072,0.066,0.05,1,1,0,0,0,0,0
31017,Yucatán,Chankom,0.38,0.282,0.217,0.223,0.147,0.057,0.113,1,1,1,1,1,0,1
31018,Yucatán,Chapab,0.519,0.332,0.323,0.288,0.24,0.211,0.174,1,1,1,1,1,1,1
31019,Yucatán,Chemax,0.317,0.211,0.253,0.188,0.212,0.125,0.162,1,1,1,1,1,1,1
31020,Yucatán,Chicxulub Pueblo,0.642,0.464,0.468,0.421,0.387,0.38,0.384,1,1,1,1,1,1,1
31021,Yucatán,Chichimilá,0.46,0.296,0.279,0.223,0.204,0.148,0.161,1,1,1,1,1,1,1
31022,Yucatán,Chikindzonot,0.236,0.113,0.159,0.075,0.121,0.06,0.078,1,1,1,0,1,0,0
31023,Yucatán,Chocholá,0.664,0.574,0.583,0.516,0.522,0.503,0.407,1,1,1,1,1,1,1
31024,Yucatán,Chumayel,0.377,0.201,0.156,0.118,0.113,0.087,0.066,1,1,1,1,1,1,0
31025,Yucatán,Dzan,0.311,0.144,0.132,0.133,0.092,0.08,0.069,1,1,1,1,1,1,0
31026,Yucatán,Dzemul,0.668,0.468,0.49,0.362,0.35,0.337,0.263,1,1,1,1,1,1,1
31027,Yucatán,Dzidzantún,0.582,0.396,0.388,0.342,0.314,0.321,0.243,1,1,1,1,1,1,1
31028,Yucatán,Dzilam de Bravo,0.338,0.146,0.139,0.132,0.105,0.11,0.068,1,1,1,1,0,0,0
31029,Yucatán,Dzilam González,0.405,0.24,0.223,0.186,0.166,0.166,0.123,1,1,1,1,1,1,1
31030,Yucatán,Dzitás,0.423,0.191,0.177,0.195,0.154,0.114,0.112,1,1,1,1,1,1,1
31031,Yucatán,Dzoncauich,0.514,0.274,0.271,0.234,0.236,0.223,0.193,1,1,1,1,1,1,1
31032,Yucatán,Espita,0.379,0.216,0.186,0.139,0.122,0.08,0.094,1,1,1,1,1,1,1
31033,Yucatán,Halachó,0.478,0.36,0.379,0.311,0.335,0.268,0.264,1,1,1,1,1,1,1
31034,Yucatán,Hocabá,0.675,0.464,0.466,0.443,0.407,0.392,0.407,1,1,1,1,1,1,1
31035,Yucatán,Hoctún,0.629,0.496,0.484,0.442,0.46,0.451,0.397,1,1,1,1,1,1,1
31036,Yucatán,Homún,0.654,0.386,0.354,0.307,0.292,0.248,0.26,1,1,1,1,1,1,1
31037,Yucatán,Huhí,0.486,0.254,0.253,0.215,0.198,0.169,0.193,1,1,1,1,1,1,1
31038,Yucatán,Hunucmá,0.64,0.5,0.479,0.434,0.407,0.393,0.351,1,1,1,1,1,1,1
31039,Yucatán,Ixil,0.618,0.428,0.432,0.383,0.371,0.353,0.305,1,1,1,1,1,1,1
31040,Yucatán,Izamal,0.589,0.395,0.406,0.338,0.349,0.335,0.314,1,1,1,1,1,1,1
31041,Yucatán,Kanasín,0.771,0.689,0.655,0.618,0.614,0.622,0.541,1,1,1,1,1,1,1
31042,Yucatán,Kantunil,0.395,0.212,0.221,0.16,0.156,0.103,0.1,1,1,1,1,1,1,1
31043,Yucatán,Kaua,0.371,0.184,0.177,0.152,0.15,0.073,0.069,1,1,1,1,1,0,1
31044,Yucatán,Kinchil,0.685,0.576,0.582,0.483,0.526,0.453,0.496,1,1,1,1,1,1,1
